model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_suffix,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,1.0000000803124232,1.0000000655298837,0.016221466211217617,0.052224985084716624,-0.02565540966674612,-0.03467441160783527,-0.034979442661737976,-0.00043893842095214103,-0.007495538089618677,-0.0009305349491019188,0.035727809317518566,-0.06032982127458142,0.06844645129593424,0.052224985084716624,0.008116630021352822,0.12877627257051566,0.11255480635929804
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,1.0000001044318088,1.0000000477712854,0.0219367368125547,0.06234316809341625,-0.024730470413544536,-0.050062276570350624,-0.03727949845459533,-0.0013104403177915565,0.005771014564255043,0.008573063127979896,0.014758646497552597,-0.07479274698389515,0.08427990490597094,0.06234316809341625,0.009487157922075773,0.15907265188986608,0.1371359150773114
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,1.0000001590853107,1.0000000814536454,0.024570569634624874,0.07564893290363607,-0.011525865012803421,-0.08825654013987644,-0.03210344403388187,0.0038122657994710436,0.00776691493859543,0.010637474066771957,0.009449614211796964,-0.09978240515267986,0.10021950253826094,0.07564893290363607,0.00043709738558112,0.20000190769094078,0.17543133805631594
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,1.0000001144387882,1.0000001287662215,0.011189357979948055,0.07873340961429037,0.000528098227206994,-0.09985982209350233,-0.02501294036958908,0.0072609369938071155,0.010492400674410846,0.01759391291202478,-0.0009253396111632561,-0.09933172386629532,0.08992276759423842,0.07873340961429037,-0.009408956272056901,0.18925449146053375,0.1780651334805857
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,1.0000001204686344,1.0000000914797176,0.01035041072463161,0.006638851990907052,-0.00010536920901554891,-0.03208246930549091,-0.006453675436970112,0.010271242041022869,0.011371828739775033,0.005454235887238035,-0.005445084421014795,-0.03218783851450646,0.01698926271553866,0.006638851990907052,-0.0151985757989678,0.04917710123004512,0.038826690505413514
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,bound,1.0000001240608833,1.0000000833540121,0.010786189597138984,-0.0030928774291800326,-0.004657613280708649,-0.028650357388363953,-0.003528056456238462,0.00886696646913121,0.013189999171366235,0.02036202941381915,-0.01327632080383577,-0.03330797066907261,0.007693312167958946,-0.0030928774291800326,-0.025614658501113663,0.041001282837031555,0.030215093239892576
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,bound,1.000000124189178,1.0000000921350165,0.01134318348691958,-0.00952268927026292,-0.0030727295435482296,-0.015494958057459717,0.003788643843619814,0.0002738376933355568,0.011791924141178377,0.0007711263296427129,0.00012162932241328861,-0.018567687601007944,0.0018204942166566603,-0.00952268927026292,-0.016747193384351274,0.020388181817664604,0.009044998330745024
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,1.0000006092549,1.0000000304245107,0.01103674193447314,-0.019439593912641707,0.056047888001880375,0.029124317110183637,-0.037380659437366154,-0.004372833918200631,-0.011119759610950936,-0.005244965209267899,-0.018651713788499114,0.08517220511206403,-0.00840285197816857,-0.019439593912641707,0.07676935313389549,-0.09357505709023259,-0.10461179902470573
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,1.0000000830603948,1.0000000632470125,0.015519600347946267,-0.02271664597707759,0.03802566343758568,0.04678559035101923,-0.03954940235815173,-4.026853883406026e-05,-0.016347712582279753,-0.006068067851271147,-0.0156087766423193,0.08481125378860493,-0.0071970456291313226,-0.02271664597707759,0.07761420815947367,-0.09200829941773625,-0.10752789976568253
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,1.0000001555111506,1.000000068942241,0.01760383949493849,-0.03262483511219313,0.01952463937796184,0.058097590212685755,-0.042983228408924254,-0.0015547746919995237,-0.00042036174985390223,0.001797892956868108,-0.01944084864839271,0.07762222959064757,-0.015020995617254645,-0.03262483511219313,0.06260123397339296,-0.09264322520790222,-0.11024706470284071
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,1.0000000933066904,0.9999999954288298,0.02051822743856802,-0.05800997421131693,0.0068955409642176835,0.0628058952754271,-0.030765674014324354,0.0050222548342474665,-0.0005442674577389797,0.0009475487970430074,-0.0068696495039836936,0.06970143623964475,-0.0374917467727489,-0.05800997421131693,0.0322096894668959,-0.10719318301239365,-0.12771141045096168
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,1.0000000860398142,1.0000001104574605,0.008235497160319603,-0.0817667768145277,0.007269806430432457,0.07654318571124077,-0.027696613397828106,0.006930427150778549,0.004542947556320148,0.019445466079864526,-0.013503915458954102,0.08381299214167323,-0.07353127965420808,-0.0817667768145277,0.010281712487465178,-0.1573442717958813,-0.1655797689562009
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,1.000000152895075,1.0000001338378726,0.008558218449986835,-0.08111126167134997,0.0018879790970489155,0.09114415655221356,-0.008829957246211759,0.010503331443072344,0.008869231588670853,-0.02294665132914786,-0.008075065941485424,0.09303213564926248,-0.07255304322136313,-0.08111126167134997,0.02047909242789933,-0.16558517887062563,-0.17414339732061246
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,other,1.0000001012275854,1.0000000505076856,0.009903176443192344,-0.08472809681810604,-0.00408690626272239,0.07454568087634364,-0.004164995037163985,0.009909757798757335,0.010944141335776716,0.0016842525673069764,-0.01400706162328455,0.07045877461362125,-0.0748249203749137,-0.08472809681810604,-0.0043661457612924615,-0.14528369498853494,-0.1551868714317273
deepseek-coder-6.7b,base_0016,base_0272,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,other,1.0000000659832358,1.0000001581924685,0.010958751265567442,-0.02676320123577603,-0.0042451267196478345,0.012134841141603517,0.003915534135349633,-0.0006276369402452042,0.011021395305859126,-0.003638473929177821,-0.0027559908143001133,0.007889714421955681,-0.015804449970208585,-0.02676320123577603,-0.007914735548252907,-0.023694164392164267,-0.03465291565773171
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,1.00000023093061,1.000000082883982,-0.006533659169855882,0.06068247884109344,-0.03238224413528462,-0.026086464096845285,-0.024782333772730827,-0.0031939059422469718,0.008934626124792525,-0.006367119808542737,0.029728473912992215,-0.05846870823212991,0.05414881967123756,0.06068247884109344,-0.0043198885608923265,0.11261752790336746,0.11915118707322335
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,0.9999999159002703,0.9999999854466324,0.000982138974044807,0.06582871211395536,-0.018184076313443875,-0.04313531454516326,-0.03262491346418994,0.00031091422551287815,0.0035780670204573553,-0.00803114498432314,0.03127568651951207,-0.06131939085860716,0.06681085108800015,0.06582871211395536,0.005491460229393008,0.12813024194660733,0.12714810297256252
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,1.0000000148705315,1.000000061915643,0.006445372174660615,0.09744865509194173,-0.01922019088744245,-0.06160469056819109,-0.03282168930581767,0.0016817069840677906,-0.008293435397922058,-0.0006714460252882359,0.01703576497910264,-0.08082488145563355,0.10389402726660235,0.09744865509194173,0.023069145810968805,0.1847189087222359,0.17827353654757527
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,0.9999999620114148,0.9999998902114372,0.004766846829165814,0.11615135287635861,-0.007976668794767244,-0.08233249642315282,-0.026894010712163956,0.0012802802960582265,-0.009728567255395067,0.004874982009405282,-0.0001417906254864154,-0.0903091652179201,0.12091819970552442,0.11615135287635861,0.030609034487604325,0.21122736492344452,0.2064605180942787
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,1.0000000009996997,1.0000000007659668,-0.00026320049088745384,0.13383126360668013,0.004828612073514496,-0.09303407955376827,-0.024385917016218533,-0.002157400238854407,-0.010500565228122295,0.0009838072231330153,-0.009302520609209664,-0.08820546748025376,0.13356806311579267,0.13383126360668013,0.04536259563553893,0.22177353059604643,0.2220367310869339
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,1.0000000014995494,0.9999999979574221,-0.0010011787465577515,0.05546295391651736,0.006944327857413064,-0.04124199233041066,-0.006177935239576559,-0.0028996829682438625,-0.005301074457108999,0.007995047441148762,-0.01378046901530873,-0.03429766447299759,0.054461775169959606,0.05546295391651736,0.020164110696962,0.0887594396429572,0.08976061838951495
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,bound,1.0000000174947432,0.9999999611910197,0.0023235243044818794,0.035277468609274165,0.005247775549504268,-0.028969264029136146,-0.0007775855988278214,-0.002442873922598437,-0.0022647370995422175,0.0072710561192165235,-0.0156654202360956,-0.02372148847963188,0.03760099291375606,0.035277468609274165,0.013879504434124168,0.06132248139338794,0.05899895708890605
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,bound,0.9999999770069089,0.9999999851913102,0.002497362655117902,0.013782764549003988,0.003152879819498044,-0.009942078123990587,-0.0011513204786681112,-0.000651053920532549,0.0001821361127932325,0.0038719939691486127,-0.01174267639796929,-0.006789198304492542,0.01628012720412189,0.013782764549003988,0.009490928899629353,0.023069325508614433,0.02057196285349653
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,1.0000004958646398,1.0000000058889975,-0.009984854516605328,0.0018902857599326847,0.025608740884405345,0.023181852391940226,-0.03127945973899245,-0.0018802217869026139,-0.0007386352045952033,-0.004628882093019593,-0.002169315671805283,0.04879059327634555,-0.008094568756672638,0.0018902857599326847,0.04069602451967286,-0.05688516203301819,-0.046900307516412866
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,0.9999998849565311,1.0000000256699892,-0.0005552395529727916,0.00023500675871093724,0.029135362489641603,0.022240619645686625,-0.038207661221752745,0.0031063715393994766,-0.005039066563697243,-0.005447405624302987,-0.005467846757254591,0.051375982135328235,-0.00032023279426185436,0.00023500675871093724,0.051055749341066436,-0.05169621492959009,-0.0511409753766173
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,1.000000062835852,1.000000006945997,0.003712812132656113,0.0029134506656923465,0.018600753584943175,0.025474955650399908,-0.03863688049793999,0.005185807539801012,-0.011126880218240424,0.0006868354360142215,-0.006810910183181473,0.0440757092353431,0.0066262627983484645,0.0029134506656923465,0.050701972033691534,-0.03744944643699463,-0.04116225856965075
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,0.9999999770200313,0.9999998640245562,0.0005009979379528035,-0.01198628681269931,0.01195065667841616,0.0382287553786856,-0.02038703957358383,0.00397660426269166,-0.009172460064248635,-0.008761371269750962,-0.004349969532938397,0.050179412057101774,-0.011485288874746508,-0.01198628681269931,0.03869412318235521,-0.06166470093184828,-0.062165698869801084
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,1.000000008617488,0.9999999353720268,0.0012608707798903093,-0.019384209330701493,0.012364650038216227,0.049393858081968015,-0.023969862461967466,-0.00012817960947120524,-0.006247605195323538,-0.0035793991525069346,-0.009710196395565529,0.06175850812018423,-0.01812333855081119,-0.019384209330701493,0.04363516956937302,-0.07988184667099542,-0.08114271745088572
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,0.9999999850630203,0.9999999384675253,0.00030731439989587807,-0.03640478189730923,0.009434542568959557,0.06155838839531549,-0.004196756194360482,-0.0015376279670594063,-0.001375449506344703,-0.01694589361080745,-0.010839782783784474,0.07099293096427503,-0.03609746749741335,-0.03640478189730923,0.034895463466861704,-0.10709039846168839,-0.10739771286158425
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,other,1.00000006994528,0.9999999664780139,0.002863072238056546,-0.0393980793376736,0.005990265969039114,0.06518122515258762,-0.0019420792669132686,-0.001587264905363213,0.0010134340066675768,-0.020699435650328724,-0.011421241673338231,0.07117149112162674,-0.03653500709961705,-0.0393980793376736,0.03463648402200967,-0.10770649822124378,-0.11056957045930034
deepseek-coder-6.7b,base_0017,base_0047,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,other,0.9999999319218423,0.9999999547000188,0.0023684538380076524,0.0006591253010679865,0.0040932640634660684,0.011951004955906761,-0.0015172761316730836,0.0006134101477328364,0.003208132087095167,-0.014986417788773188,-0.006389673694653833,0.016044269019372833,0.0030275791390756424,0.0006591253010679865,0.01907184815844848,-0.01301668988029719,-0.015385143718304847
deepseek-coder-6.7b,base_0018,base_0129,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,1.0000003460085771,0.9999998941336952,-0.005806574860769962,0.04710403276580429,-0.039527044122253385,-0.06181298552796905,-0.02696417969869705,0.0014888975660229675,0.014714294632787499,0.02213856592100641,0.04866454144918653,-0.10134002965022243,0.04129745790503432,0.04710403276580429,-0.06004257174518807,0.14263748755525674,0.14844406241602673
deepseek-coder-6.7b,base_0018,base_0129,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,1.0000001099171707,0.9999999151760551,-0.004144045088088176,0.05327120306558063,-0.03131823145928747,-0.07643869285752374,-0.03200488010879161,0.005982007137427482,0.007661338096328081,0.020258267518873135,0.056732838954366205,-0.10775692431681122,0.04912715797749245,0.05327120306558063,-0.05862976633931877,0.15688408229430367,0.16102812738239186
deepseek-coder-6.7b,base_0018,base_0129,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,1.000000103183834,1.0000000441791377,0.0011615265407885367,0.07648473874694064,-0.025523028241832835,-0.09824769608399128,-0.030017508302534687,0.003091736437460149,0.0074563062341315225,0.027753770995068316,0.03784009466927346,-0.12377072432582409,0.07764626528772918,0.07648473874694064,-0.04612445903809487,0.20141698961355325,0.20025546307276473
deepseek-coder-6.7b,base_0018,base_0129,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,1.0000000915976421,1.000000024609416,-0.0024182857926017057,0.09844903222893221,-0.01039650593238059,-0.1272331240434441,-0.03751859525073986,0.007380842008731859,0.013501151559588392,0.02672783230887793,0.03150758592480965,-0.13762962997582467,0.09603074643633051,0.09844903222893221,-0.04159888353949415,0.2336603764121552,0.23607866220475687
deepseek-coder-6.7b,base_0018,base_0129,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,1.000000131027091,1.0000000196351726,-0.00017182093256309233,0.109175765098148,0.003797472143065736,-0.13568920010192376,-0.03175089896301556,0.00504664979164119,0.009037567306262491,0.026235161268020668,0.014319192998445918,-0.131891727958858,0.10900394416558488,0.109175765098148,-0.02288778379327311,0.2408956721244429,0.241067493057006
deepseek-coder-6.7b,base_0018,base_0129,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,1.0000001458282992,1.000000015708138,-0.0018486173293479086,0.04696327597051424,0.005107107210804981,-0.05803486533341183,-0.014441516571838835,0.008133847826877032,0.008125469878168971,-0.0020438462230764065,0.008039014451148352,-0.052927758122606854,0.04511465864116634,0.04696327597051424,-0.007813099481440544,0.09804241676377319,0.09989103409312108
