model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,1.0000000562692484,1.0000000676114524,0.0034296136326233363,0.0017689275741307468,0.005580311336893393,-0.0032087903176953162,-0.008324098374973814,-0.005342526989512595,0.0008272501719793872,-0.005986955858441701,0.010263362484104643,0.0009929176830960618,0.002371521019198075,0.005198541206754084,0.0017689275741307468,0.007570062225952148,0.004276406625662976,0.0028270201875560085,-0.0006025934450673283
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.000000058534516,1.0000000320922853,0.0022004268918902198,0.0016043518176296536,0.0045911430572648446,-0.0031136959853056458,-0.006744640209589427,-0.004295694322663324,0.001067683529088162,-0.005112068761174215,0.004691579665923706,0.005110887874705344,0.0014774470719591953,0.003804778709519875,0.0016043518176296536,0.0052822257814790705,-0.00042048909525049805,0.00232733163756068,0.00012690474567045827
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,23,outer,1.000000060437341,1.000000000648329,0.001793515981866201,0.002326891320484496,0.004323062621130334,-0.002795645181546084,-0.00816474168383293,-0.0034527029059402254,0.0006742675211087526,-0.002942701602303979,0.005521823161820372,0.0027161709782011698,0.0015274174395842506,0.004120407302350698,0.002326891320484496,0.005647824741934954,0.0025791215595163397,0.0025929898627664472,0.0007994738809002453
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,27,outer,1.0000000962285696,1.0000001071595213,0.0006873237557191154,0.0004417508442742374,0.004014774812735057,-0.001116740556589107,-0.0016171822847435866,-0.0002615592274834715,0.0006549813953246747,-2.06772278123369e-05,-0.0036550547889497853,0.0008723942084768802,0.002898034256145949,0.0011290745999933526,0.0004417508442742374,0.004027108856139303,-0.003675732016762079,-0.0017689596561525963,-0.0024562834118717113
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,0.9999991761880884,0.9999989674534413,0.02550164757884084,-0.0643097684397876,0.11748109196747764,-0.05108497184944331,0.05302597458047857,-0.004127865837856966,-0.15117340733448695,0.0036083765539718653,0.17904199578713365,-0.10796328174097469,0.06639612011803431,-0.03880812086094676,-0.0643097684397876,0.027587999257087548,0.18265037234110548,-0.10520424097898107,-0.1307058885578219
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,0.999999712546913,0.9999997498840888,0.017299812574022064,-0.08344264162565738,0.0988680831013024,-0.0673208475914822,0.04209392527697907,0.012208672558684441,-0.18748829495446787,-0.012130100998889075,0.20942326846140263,-0.02951183946471686,0.03154723550982019,-0.06614282905163532,-0.08344264162565738,-0.03459559354181513,0.19729316746251352,-0.09769006456145551,-0.11498987713547758
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,0.9999999224647612,0.9999979427639254,-0.002745482084036372,-0.08574553566003072,0.04982906385623942,-0.03786860922884705,0.009374634834778418,-0.016620173363549998,-0.2101435037212017,-0.034478945989848506,0.5391233879743123,-0.21072681631865237,0.01196045462739237,-0.08849101774406709,-0.08574553566003072,-0.07653056311667472,0.5046444419844638,-0.10045147237145946,-0.09770599028742309
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,0.9999994272965316,0.9999975720096526,-0.0030870674627883794,-0.11915980291314754,0.12560456611721618,1.6197402111757866e-05,-0.16053988579801992,-0.041560156002702575,-0.1500760788254697,-0.05532087309700478,0.5630944159718649,-0.1589731706789355,0.12562076351932794,-0.12224687037593593,-0.11915980291314754,0.0033738931433920094,0.5077735428748602,-0.24786763389526387,-0.24478056643247548
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,0.9999994317019432,0.9999991069159764,-0.0014551696995458926,-0.15852392165591195,0.14026377099402149,-0.021385723038249756,-0.16320434919267401,-0.004420901122548606,-0.12749455987020256,-0.16100958648448743,0.5172644991114848,-0.020034383827850666,0.11887804795577173,-0.15997909135545782,-0.15852392165591195,-0.04110104339968612,0.3562549126269974,-0.2788571393112296,-0.2774019696116837
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,margin,0.9999997213577362,0.999998639421846,-0.02390756123525033,-0.09112599920891076,0.08157823432168539,-0.041028472883739876,-0.02523454634400661,0.01691481142646883,-0.07364259026092497,-0.14886908685903644,0.2937066406550951,0.011607488452726716,0.04054976143794552,-0.11503356044416109,-0.09112599920891076,-0.07448379900621557,0.14483755379605856,-0.1555833218821066,-0.13167576064685627
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,23,margin,0.9999998790714593,0.99999933215124,-0.05152350137996405,-0.10001914902763813,0.05053223283279626,-0.04472097522070141,-0.01074057669874802,0.02321126052249583,-0.013185929243097043,-0.09109596532535869,0.2762996498388066,-0.03875759321881267,0.005811257612094847,-0.15154265040760218,-0.10001914902763813,-0.14573139279550734,0.18520368451344793,-0.157353908019697,-0.10583040663973298
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ab_mismatched,mismatched,90,1,no_shift,27,margin,1.0000001215893526,1.000000505469841,-0.0060412761412725535,-0.010867001856248722,0.00452229953397333,-0.017653496390323778,-0.0019992217397000545,0.012369199013100102,-0.028023268211167567,0.006556227499898833,0.12475630433989027,-0.08361938216765756,-0.013131196856350447,-0.016908277997521277,-0.010867001856248722,-0.030039474853871723,0.13131253183978908,-0.00377708114117083,0.0022641950001017243
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,inner,0.9999999902304033,0.9999999596492264,-0.0029344420339128107,0.0028835427890176652,-0.002141939761952427,0.0018277600226343387,-0.0016935219389184256,-0.0009988780621920752,0.006329123594670163,0.0031165187182344003,-0.01736450522899291,0.010976311320235244,-0.00031417973931813226,-5.089924489514548e-05,0.0028835427890176652,-0.0003650789842132851,-0.014247986510758537,0.0002632804944229868,0.0031977225283357975
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,inner,0.9999999568720397,0.9999998513167686,-1.1564187668003031e-07,0.0018822790810652137,-0.0023394963166569194,0.0021295736676774433,-0.001761113224395284,2.8371636273145408e-05,0.008966971605077282,0.002509020167700682,-0.015020063787518745,0.0036044672573825043,-0.00020992264897945478,0.0018821634391885337,0.0018822790810652137,0.0016722407902090564,-0.01251104361981803,0.0020920860881679885,0.0020922017300446685
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,inner,0.9999999729184758,0.9999999123037491,0.003094790995372177,0.0028337895516213087,-0.00020223920292100628,-0.002075205330632182,0.0014177120275143725,7.681946989817386e-05,0.0017846320730077261,0.004313872798410286,-0.013638755872792285,0.002394522875794919,-0.002277444533553191,0.005928580546993486,0.0028337895516213087,0.0036511360134403037,-0.009324883074382062,0.008206025080546677,0.0051112340851745
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,inner,1.0000000506196718,1.0000000010498158,0.011406401703233347,0.0024551911645199743,0.0026060434610154087,-0.001791956498990757,0.004213679315688178,-0.002080337979246007,-0.0010036356513820448,0.002377225863466911,-0.01565756277983077,-0.0025250981683300755,0.000814086962024646,0.013861592867753321,0.0024551911645199743,0.014675679829777993,-0.013280336916363877,0.013047505905728675,0.0016411042024953282
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,inner,1.0000000184255606,1.0000000430668672,0.009895219801609428,0.005260010638879521,0.004301205927985177,-0.0009775413646206487,0.0028092444687524525,-0.0018670778486659812,-0.0033541374937675686,0.00035235970522051914,-0.014415903660824236,-0.0020033555332620023,0.0033236645633645256,0.01515523044048895,0.005260010638879521,0.018478895003853482,-0.014063543955603719,0.011831565877124424,0.0019363460755149955
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,inner,0.9999999708051044,1.0000000421879514,0.006943088377363996,0.004316344332689498,0.003202194278992737,-0.0005733407194475691,-0.00375329475576377,-0.0005619700731588672,-0.0026856739864253645,-0.003418857242562969,0.0003967170594607605,-0.0038651358883015213,0.0026288535595451745,0.011259432710053495,0.004316344332689498,0.013888286269598676,-0.0030221401831022066,0.00863057915050832,0.0016874907731443236
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,23,inner,0.9999999407496744,1.0000000479497317,0.004591073099691147,0.000540648699841436,0.0034526421207108013,0.00048809392413934945,-0.0019817921266835348,-0.0010235756054761294,-0.0016038681427165379,-0.0019928571311934157,0.0036002452752887937,-0.006070502913544468,0.003940736044850152,0.005131721799532584,0.000540648699841436,0.00907245784438273,0.0016073881440953341,0.0011909857546824323,-0.0034000873450087156
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,27,inner,1.000000027132144,1.000000027539357,0.003203162233168573,-9.656145231282543e-07,0.0020315817470176385,0.0005448354269086894,-0.0013801237085809062,-0.0010147006199951853,-0.0014002521250591482,-0.0023801604840199032,0.001939851412235405,-0.0015432278599388505,0.0025764171739263275,0.003202196618645445,-9.656145231282543e-07,0.0057786137925717705,-0.00044030907178449485,0.0006257794447191174,-0.0025773827884494555
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,1.0000003100312005,1.0000002694845709,-0.0016403783594188773,0.0017878499299158132,-0.0056688802768792845,0.0012268664861511945,-0.0005297402405622183,-6.204788214422309e-05,0.00531370241356853,0.0031872390612713367,-0.0071479521920027045,0.0035333005134705053,-0.0044420137907281165,0.00014747157049693586,0.0017878499299158132,-0.004294542220231179,-0.003960713130731375,0.004589485361225052,0.0062298637206439295
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,1.0000002234987522,1.0000000886012455,0.00014102331525485574,0.0009115803988978943,-0.004984394632998379,0.0014245974733345977,-0.0007436379361986209,0.00116400538748341,0.005796180853535043,0.0012921768690273387,-0.0030525274069308495,-0.0019491392189119328,-0.0035597971596638134,0.00105260371415275,0.0009115803988978943,-0.002507193445511091,-0.0017603505379035211,0.004612400873816563,0.004471377558561708
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,1.0000001800853255,1.0000000994537699,0.002571946990492867,0.0011481986473888105,-0.0005522560092362239,-0.0006163874315953614,0.0008374070244421229,0.0008846766604412373,-0.0026672031936087054,0.004109072029282748,-0.000942295678660221,-0.004773239670502832,-0.0011686434408315904,0.003720145637881679,0.0011481986473888105,0.0025515021970501095,0.003166776350622569,0.0048887890787132696,0.002316842088220401
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,1.0000002047247665,1.0000001257183042,0.009968473855965082,0.00011701987233118894,0.003601375400671042,0.00014994261359601527,-0.005789862867784839,-0.001355198491343888,-0.0019228020946296352,0.0034305554260709286,-0.0029624783795726417,-0.0052371043417653584,0.0037513180142670355,0.010085493728296271,0.00011701987233118894,0.013836811742563293,0.0004680770464983164,0.006334175714029236,-0.0036342981419358465
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,1.0000001760089474,1.0000001065779656,0.007713785599026474,0.0023014110852918185,0.005059258170880321,-4.772220324486087e-05,-0.010537560933112831,-0.0008386262396453455,-0.0024568063687887103,-0.0025103319602556642,0.0018737085713160795,-0.0005571851524491384,0.005011535967635469,0.010015196684318292,0.0023014110852918185,0.01502673265195377,-0.0006366233889395501,0.0050036607166828225,-0.002710124882343651
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.0000001825424758,1.0000001210163352,0.006501131540423367,0.002772942109418142,0.003730975225281201,0.0006571602624039483,-0.0031870823081113376,0.0008687467997088886,-0.0014344391513288514,-0.0014343609904184061,-0.006432849657938999,-0.002042285355578377,0.0043881354876851505,0.00927407364984151,0.002772942109418142,0.013662209137526658,-0.007867210648357381,0.004885938162156359,-0.0016151933782670084
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,23,outer,1.0000001074805023,1.0000001079078153,0.0039060029679363266,0.0022860754792930044,0.003683963123370375,0.001476432042926606,-0.0024925299407159342,0.00017871525688279658,-0.000467335026318582,-0.0018471777902816712,-0.0023977878923238105,-0.004326357793456026,0.005160395166296978,0.006192078447229331,0.0022860754792930044,0.011352473613526315,-0.004244965682605462,0.0010316832809323532,-0.0028743196870039734
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,27,outer,1.0000001624663135,1.0000000660175454,0.0016318271514075976,0.001238898893974055,0.0013184046057569607,0.000747128960247517,-0.0013603443974489374,-0.00021252450146363793,-0.00015721301521907233,-0.0017931648878742384,-0.0009109047609666687,-0.0005022044971816422,0.002065533566004478,0.002870726045381652,0.001238898893974055,0.00493625961138613,-0.0027040696488408456,0.000805192479377174,-0.0008266346720304232
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,1.0000030293673743,1.0000113005209859,0.056975411064600454,-0.020928133301179923,0.09842893042696776,-0.047664747076134086,0.043481610121082155,0.010821803048882002,-0.13799825271853575,-0.023196240232572763,0.12643159158419098,-0.10634370176369784,0.05076418335083366,0.03604727776342053,-0.020928133301179923,0.0868114611142542,0.10323535135161821,-0.014716905587413127,-0.07169231665201359
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,1.0000024906840457,1.0000085366164713,0.020002068257860134,-0.020413642676302426,0.10763109656057568,-0.060971147531089384,0.027913866510608332,0.03725974357189288,-0.1924261721796063,-0.05376539320070269,0.15644271918494368,-0.021667092565751556,0.04665994902948628,-0.0004115744184422926,-0.020413642676302426,0.04624837461104403,0.10267732598424095,-0.04707152344792857,-0.06707359170578871
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,1.000001941670393,1.0000067625370272,8.707760728454e-05,-0.04992942941180837,0.06256931155319875,-0.0009557715576259656,-0.014758622474579335,-0.004898001374179632,-0.28050886758810284,-0.06591429487074378,0.5596227052138458,-0.2053092862306563,0.061613539995572814,-0.04984235180452383,-0.04992942941180837,0.01177118819104897,0.4937084103431021,-0.11145589180009664,-0.11154296940738118
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,1.0000015151141173,1.0000045642778834,-0.015119814703630025,-0.06493806303976028,0.13227346608015872,0.03891756571146934,-0.26603096728987663,-0.04682251051788746,-0.18778782852467887,-0.079860240227232,0.5984209643797852,-0.10904952270458156,0.17119103179162806,-0.08005787774339031,-0.06493806303976028,0.09113315404823777,0.5185607241525533,-0.2512489095350184,-0.23612909483138833
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,1.0000015159749776,1.0000023677571799,-0.02078593360681283,-0.09167215624722247,0.13947971456164648,0.010920293884739125,-0.34381274454656513,0.018835081320842956,-0.14034301586838913,-0.21016087780395876,0.6800852125738286,-0.04254472248590578,0.15040000844638562,-0.1124580898540353,-0.09167215624722247,0.03794191859235033,0.46992433476986983,-0.26285809830042095,-0.2420721646936081
