model,base_id,split,question,contrast,contrast_kind,n_tokens_from,n_tokens_to,same_length,n_differing_tokens,differing_indices,expected_differing,as_designed,mutation_index,differs_only_at_mutation,use_index,use_token_identical,question_identical,question_names_inner,question_names_outer
deepseek-coder-6.7b,base_0258,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0259,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0259,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0259,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0259,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0260,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0260,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0260,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0260,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0261,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0261,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0261,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0261,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0262,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0262,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0262,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0262,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0263,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0263,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0263,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0263,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0264,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0264,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0264,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0264,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0265,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0265,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0265,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0265,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0266,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0266,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0266,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0266,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0267,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0267,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0267,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0267,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0268,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0268,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0268,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0268,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0269,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0269,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0269,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0269,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0270,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0270,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0270,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0270,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0271,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0271,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0271,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0271,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0272,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0272,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0272,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0272,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0273,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0273,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0273,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0273,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0274,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0274,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0274,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0274,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0275,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0275,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0275,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0275,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0276,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0276,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0276,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0276,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0277,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0277,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0277,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0277,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0278,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0278,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0278,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0278,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0279,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0279,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0279,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0279,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0280,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0280,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0280,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0280,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0281,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0281,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0281,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0281,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0282,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0282,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0282,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0282,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0283,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0283,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0283,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0283,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0284,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0284,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0284,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0284,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0285,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0285,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0285,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0285,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0286,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0286,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0286,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0286,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0287,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0287,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0287,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0287,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0288,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0288,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0288,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0288,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0289,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0289,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0289,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0289,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0290,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0290,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0290,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0290,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0291,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0291,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0291,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0291,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0292,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0292,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0292,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0292,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0293,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0293,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0293,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0293,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0294,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0294,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0294,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0294,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0295,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0295,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0295,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0295,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0296,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0296,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0296,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0296,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0297,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0297,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0297,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0297,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0298,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0298,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0298,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0298,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0299,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0299,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0299,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0299,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0300,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0300,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0300,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0300,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0301,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0301,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0301,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0301,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0302,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0302,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0302,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0302,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0303,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0303,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0303,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0303,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0304,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0304,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0304,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0304,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0305,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0305,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0305,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0305,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0306,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0306,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0306,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0306,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0307,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0307,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0307,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0307,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0308,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0308,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0308,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0308,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0309,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0309,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0309,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0309,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0310,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0310,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0310,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
