task,layer,filler_type,filler_target,stratum,filler_tokens_mean,accuracy,n
binding,19,scope_shadow,500,same_name_diff_binding,519.0,0.6226593730275616,66542
binding,19,scope_shadow,500,tracked_edge,519.0,0.0,40
binding,19,scope_shadow,1000,all_pairs,1019.0,0.5697607521800235,243346
binding,19,scope_shadow,1000,diff_name,1019.0,0.9754635438449742,7173
binding,19,scope_shadow,1000,distance_matched,1019.0,0.9848039215686275,2040
binding,19,scope_shadow,1000,positive,1019.0,0.19310931518502764,2351
binding,19,scope_shadow,1000,same_name_diff_binding,1019.0,0.557469081996358,231742
binding,19,scope_shadow,1000,tracked_edge,1019.0,0.0,40
binding,23,comment_prose,0,all_pairs,0.0,0.9989852866565195,1971
binding,23,comment_prose,0,diff_name,0.0,0.9988925802879292,903
binding,23,comment_prose,0,distance_matched,0.0,1.0,311
binding,23,comment_prose,0,positive,0.0,1.0,271
binding,23,comment_prose,0,same_name_diff_binding,0.0,0.9977578475336323,446
binding,23,comment_prose,0,tracked_edge,0.0,1.0,40
binding,23,comment_prose,50,all_pairs,57.0,0.9796954314720813,1970
binding,23,comment_prose,50,diff_name,57.0,1.0,903
binding,23,comment_prose,50,distance_matched,57.0,0.9806451612903225,310
binding,23,comment_prose,50,positive,57.0,0.992619926199262,271
binding,23,comment_prose,50,same_name_diff_binding,57.0,0.9282511210762332,446
binding,23,comment_prose,50,tracked_edge,57.0,1.0,40
binding,23,comment_prose,100,all_pairs,115.0,0.9720953830542871,1971
binding,23,comment_prose,100,diff_name,115.0,1.0,903
binding,23,comment_prose,100,distance_matched,115.0,0.9903536977491961,311
binding,23,comment_prose,100,positive,115.0,0.996309963099631,271
binding,23,comment_prose,100,same_name_diff_binding,115.0,0.8878923766816144,446
binding,23,comment_prose,100,tracked_edge,115.0,0.975,40
binding,23,comment_prose,200,all_pairs,202.0,0.960933536276002,1971
binding,23,comment_prose,200,diff_name,202.0,1.0,903
binding,23,comment_prose,200,distance_matched,202.0,0.9903536977491961,311
binding,23,comment_prose,200,positive,202.0,0.992619926199262,271
binding,23,comment_prose,200,same_name_diff_binding,202.0,0.8430493273542601,446
binding,23,comment_prose,200,tracked_edge,202.0,0.95,40
binding,23,comment_prose,500,all_pairs,529.0,0.9578466226510919,1969
binding,23,comment_prose,500,diff_name,529.0,0.9977851605758582,903
binding,23,comment_prose,500,distance_matched,529.0,0.9902912621359223,309
binding,23,comment_prose,500,positive,529.0,0.996309963099631,271
binding,23,comment_prose,500,same_name_diff_binding,529.0,0.8295964125560538,446
binding,23,comment_prose,500,tracked_edge,529.0,0.975,40
binding,23,comment_prose,1000,all_pairs,1009.0,0.9446700507614213,1970
binding,23,comment_prose,1000,diff_name,1009.0,0.9944629014396457,903
binding,23,comment_prose,1000,distance_matched,1009.0,0.9870967741935484,310
binding,23,comment_prose,1000,positive,1009.0,0.996309963099631,271
binding,23,comment_prose,1000,same_name_diff_binding,1009.0,0.7825112107623319,446
binding,23,comment_prose,1000,tracked_edge,1009.0,0.95,40
binding,23,competing_update,0,all_pairs,0.0,0.9994926433282597,1971
binding,23,competing_update,0,diff_name,0.0,1.0,903
binding,23,competing_update,0,distance_matched,0.0,1.0,311
binding,23,competing_update,0,positive,0.0,1.0,271
binding,23,competing_update,0,same_name_diff_binding,0.0,0.9977578475336323,446
binding,23,competing_update,0,tracked_edge,0.0,1.0,40
binding,23,competing_update,50,all_pairs,55.0,0.9213597158802638,1971
binding,23,competing_update,50,diff_name,55.0,1.0,903
binding,23,competing_update,50,distance_matched,55.0,0.9742765273311897,311
binding,23,competing_update,50,positive,55.0,0.7620578778135049,311
binding,23,competing_update,50,same_name_diff_binding,55.0,0.8363228699551569,446
binding,23,competing_update,50,tracked_active,55.0,0.0,40
binding,23,competing_update,50,tracked_edge,55.0,0.0,40
binding,23,competing_update,100,all_pairs,103.0,0.8406900050735667,1971
binding,23,competing_update,100,diff_name,103.0,0.8870431893687708,903
binding,23,competing_update,100,distance_matched,103.0,0.8713826366559485,311
binding,23,competing_update,100,positive,103.0,0.9517684887459807,311
binding,23,competing_update,100,same_name_diff_binding,103.0,0.647982062780269,446
binding,23,competing_update,100,tracked_active,103.0,0.825,40
binding,23,competing_update,100,tracked_edge,103.0,0.0,40
binding,23,competing_update,200,all_pairs,205.0,0.8898477157360406,1970
binding,23,competing_update,200,diff_name,205.0,0.9280177187153932,903
binding,23,competing_update,200,distance_matched,205.0,0.9451612903225807,310
binding,23,competing_update,200,positive,205.0,0.8295819935691319,311
binding,23,competing_update,200,same_name_diff_binding,205.0,0.8161434977578476,446
binding,23,competing_update,200,tracked_active,205.0,0.35,40
binding,23,competing_update,200,tracked_edge,205.0,0.0,40
binding,23,competing_update,500,all_pairs,505.0,0.9126903553299492,1970
binding,23,competing_update,500,diff_name,505.0,0.9844961240310077,903
binding,23,competing_update,500,distance_matched,505.0,0.9903225806451613,310
binding,23,competing_update,500,positive,505.0,0.8263665594855305,311
binding,23,competing_update,500,same_name_diff_binding,505.0,0.773542600896861,446
binding,23,competing_update,500,tracked_active,505.0,0.4,40
binding,23,competing_update,500,tracked_edge,505.0,0.0,40
binding,23,competing_update,1000,all_pairs,1002.0,0.8964992389649924,1971
binding,23,competing_update,1000,diff_name,1002.0,0.9955703211517165,903
binding,23,competing_update,1000,distance_matched,1002.0,0.9614147909967846,311
binding,23,competing_update,1000,positive,1002.0,0.7427652733118971,311
binding,23,competing_update,1000,same_name_diff_binding,1002.0,0.757847533632287,446
binding,23,competing_update,1000,tracked_active,1002.0,0.05,40
binding,23,competing_update,1000,tracked_edge,1002.0,0.35,40
binding,23,dead_code,0,all_pairs,0.0,0.9994926433282597,1971
binding,23,dead_code,0,diff_name,0.0,1.0,903
binding,23,dead_code,0,distance_matched,0.0,1.0,311
binding,23,dead_code,0,positive,0.0,1.0,271
binding,23,dead_code,0,same_name_diff_binding,0.0,0.9977578475336323,446
binding,23,dead_code,0,tracked_edge,0.0,1.0,40
binding,23,dead_code,50,all_pairs,51.0,0.9425239483548521,2401
binding,23,dead_code,50,diff_name,51.0,0.9931798806479113,1173
binding,23,dead_code,50,distance_matched,51.0,0.9846547314578005,391
binding,23,dead_code,50,positive,51.0,0.8490028490028491,351
binding,23,dead_code,50,same_name_diff_binding,51.0,0.8408071748878924,446
binding,23,dead_code,50,tracked_edge,51.0,1.0,40
binding,23,dead_code,100,all_pairs,103.0,0.9186004998214923,2801
binding,23,dead_code,100,diff_name,103.0,0.9815994338287332,1413
binding,23,dead_code,100,distance_matched,103.0,0.9639065817409767,471
binding,23,dead_code,100,positive,103.0,0.7865429234338747,431
binding,23,dead_code,100,same_name_diff_binding,103.0,0.7914798206278026,446
binding,23,dead_code,100,tracked_edge,103.0,1.0,40
binding,23,dead_code,200,all_pairs,207.0,0.8908636489863927,3601
binding,23,dead_code,200,diff_name,207.0,0.9059693608029583,1893
binding,23,dead_code,200,distance_matched,207.0,0.9667194928684627,631
binding,23,dead_code,200,positive,207.0,0.8426395939086294,591
binding,23,dead_code,200,same_name_diff_binding,207.0,0.7757847533632287,446
binding,23,dead_code,200,tracked_edge,207.0,0.975,40
binding,23,dead_code,500,all_pairs,529.0,0.8481296328219272,5801
binding,23,dead_code,500,diff_name,529.0,0.8098350451291628,3213
binding,23,dead_code,500,distance_matched,529.0,0.972922502334267,1071
binding,23,dead_code,500,positive,529.0,0.8661493695441319,1031
binding,23,dead_code,500,same_name_diff_binding,529.0,0.7780269058295964,446
binding,23,dead_code,500,tracked_edge,529.0,0.9,40
binding,23,dead_code,1000,all_pairs,1009.0,0.8123541828685702,9001
binding,23,dead_code,1000,diff_name,1009.0,0.731930644847068,5133
binding,23,dead_code,1000,distance_matched,1009.0,0.9900642898889538,1711
binding,23,dead_code,1000,positive,1009.0,0.8821065230400957,1671
binding,23,dead_code,1000,same_name_diff_binding,1009.0,0.7847533632286996,446
binding,23,dead_code,1000,tracked_edge,1009.0,0.925,40
binding,23,lexical_decoy,0,all_pairs,0.0,0.9989852866565195,1971
binding,23,lexical_decoy,0,diff_name,0.0,1.0,903
binding,23,lexical_decoy,0,distance_matched,0.0,0.9967845659163987,311
binding,23,lexical_decoy,0,positive,0.0,1.0,271
binding,23,lexical_decoy,0,same_name_diff_binding,0.0,0.9977578475336323,446
binding,23,lexical_decoy,0,tracked_edge,0.0,1.0,40
binding,23,lexical_decoy,50,all_pairs,71.0,0.8662053056516724,2601
binding,23,lexical_decoy,50,diff_name,71.0,0.9837587006960556,1293
binding,23,lexical_decoy,50,distance_matched,71.0,0.9071925754060325,431
binding,23,lexical_decoy,50,positive,71.0,0.6521739130434783,391
binding,23,lexical_decoy,50,same_name_diff_binding,71.0,0.7376681614349776,446
binding,23,lexical_decoy,50,tracked_edge,71.0,0.15,40
binding,23,lexical_decoy,100,all_pairs,119.0,0.8710429856714429,3001
binding,23,lexical_decoy,100,diff_name,119.0,0.9667318982387475,1533
binding,23,lexical_decoy,100,distance_matched,119.0,0.9080234833659491,511
binding,23,lexical_decoy,100,positive,119.0,0.6900212314225053,471
binding,23,lexical_decoy,100,same_name_diff_binding,119.0,0.757847533632287,446
binding,23,lexical_decoy,100,tracked_edge,119.0,0.125,40
binding,23,lexical_decoy,200,all_pairs,215.0,0.8683517640863613,3798
binding,23,lexical_decoy,200,diff_name,215.0,0.920019870839543,2013
binding,23,lexical_decoy,200,distance_matched,215.0,0.905688622754491,668
binding,23,lexical_decoy,200,positive,215.0,0.7749603803486529,631
binding,23,lexical_decoy,200,same_name_diff_binding,215.0,0.7825112107623319,446
binding,23,lexical_decoy,200,tracked_edge,215.0,0.075,40
binding,23,lexical_decoy,500,all_pairs,519.0,0.8283015685613089,5929
binding,23,lexical_decoy,500,diff_name,519.0,0.8454845484548454,3333
binding,23,lexical_decoy,500,distance_matched,519.0,0.8257940327237728,1039
binding,23,lexical_decoy,500,positive,519.0,0.8515406162464986,1071
binding,23,lexical_decoy,500,same_name_diff_binding,519.0,0.7130044843049327,446
binding,23,lexical_decoy,500,tracked_edge,519.0,0.125,40
binding,23,lexical_decoy,1000,all_pairs,1023.0,0.8213777242361188,9131
binding,23,lexical_decoy,1000,diff_name,1023.0,0.8161296195157474,5493
binding,23,lexical_decoy,1000,distance_matched,1023.0,0.8383541513592946,1361
binding,23,lexical_decoy,1000,positive,1023.0,0.8632049134561698,1791
binding,23,lexical_decoy,1000,same_name_diff_binding,1023.0,0.7197309417040358,446
binding,23,lexical_decoy,1000,tracked_edge,1023.0,0.225,40
binding,23,scope_shadow,0,all_pairs,0.0,0.9989852866565195,1971
binding,23,scope_shadow,0,diff_name,0.0,1.0,903
binding,23,scope_shadow,0,distance_matched,0.0,0.9967845659163987,311
binding,23,scope_shadow,0,positive,0.0,1.0,271
binding,23,scope_shadow,0,same_name_diff_binding,0.0,0.9977578475336323,446
binding,23,scope_shadow,0,tracked_edge,0.0,1.0,40
binding,23,scope_shadow,50,all_pairs,53.0,0.8234169653524492,4185
binding,23,scope_shadow,50,diff_name,53.0,0.9597834493426141,1293
binding,23,scope_shadow,50,distance_matched,53.0,0.8677494199535963,431
binding,23,scope_shadow,50,positive,53.0,0.8107416879795396,391
binding,23,scope_shadow,50,same_name_diff_binding,53.0,0.7330049261083744,2030
binding,23,scope_shadow,50,tracked_edge,53.0,0.65,40
binding,23,scope_shadow,100,all_pairs,107.0,0.771417595082597,7809
binding,23,scope_shadow,100,diff_name,107.0,0.9497882637628554,1653
binding,23,scope_shadow,100,distance_matched,107.0,0.8838475499092558,551
binding,23,scope_shadow,100,positive,107.0,0.6223091976516634,511
binding,23,scope_shadow,100,same_name_diff_binding,107.0,0.7178472497032053,5054
binding,23,scope_shadow,100,tracked_edge,107.0,0.525,40
binding,23,scope_shadow,200,all_pairs,219.0,0.722144810858234,19377
binding,23,scope_shadow,200,diff_name,219.0,0.9683944374209861,2373
binding,23,scope_shadow,200,distance_matched,219.0,0.9013906447534766,791
binding,23,scope_shadow,200,positive,219.0,0.4207723035952064,751
binding,23,scope_shadow,200,same_name_diff_binding,219.0,0.6909609648554014,15422
binding,23,scope_shadow,200,tracked_edge,219.0,0.25,40
binding,23,scope_shadow,500,all_pairs,519.0,0.6242159543926963,73497
binding,23,scope_shadow,500,diff_name,519.0,0.9664509944883777,4173
binding,23,scope_shadow,500,distance_matched,519.0,0.8864126527677929,1391
binding,23,scope_shadow,500,positive,519.0,0.29681717246484085,1351
binding,23,scope_shadow,500,same_name_diff_binding,519.0,0.6042499474016411,66542
binding,23,scope_shadow,500,tracked_edge,519.0,0.075,40
binding,23,scope_shadow,1000,all_pairs,1019.0,0.5517863453683233,243346
binding,23,scope_shadow,1000,diff_name,1019.0,0.9708629583159069,7173
binding,23,scope_shadow,1000,distance_matched,1019.0,0.8647058823529412,2040
binding,23,scope_shadow,1000,positive,1019.0,0.31688643130582733,2351
binding,23,scope_shadow,1000,same_name_diff_binding,1019.0,0.5385256017467701,231742
binding,23,scope_shadow,1000,tracked_edge,1019.0,0.075,40
binding,27,comment_prose,0,all_pairs,0.0,0.9969558599695586,1971
binding,27,comment_prose,0,diff_name,0.0,1.0,903
binding,27,comment_prose,0,distance_matched,0.0,1.0,311
binding,27,comment_prose,0,positive,0.0,1.0,271
binding,27,comment_prose,0,same_name_diff_binding,0.0,0.9865470852017937,446
binding,27,comment_prose,0,tracked_edge,0.0,1.0,40
binding,27,comment_prose,50,all_pairs,57.0,0.9741116751269036,1970
binding,27,comment_prose,50,diff_name,57.0,0.9944629014396457,903
binding,27,comment_prose,50,distance_matched,57.0,0.9741935483870968,310
binding,27,comment_prose,50,positive,57.0,0.974169741697417,271
binding,27,comment_prose,50,same_name_diff_binding,57.0,0.9304932735426009,446
binding,27,comment_prose,50,tracked_edge,57.0,1.0,40
binding,27,comment_prose,100,all_pairs,115.0,0.9634703196347032,1971
binding,27,comment_prose,100,diff_name,115.0,0.9955703211517165,903
binding,27,comment_prose,100,distance_matched,115.0,0.9839228295819936,311
binding,27,comment_prose,100,positive,115.0,0.981549815498155,271
binding,27,comment_prose,100,same_name_diff_binding,115.0,0.8699551569506726,446
binding,27,comment_prose,100,tracked_edge,115.0,1.0,40
binding,27,comment_prose,200,all_pairs,202.0,0.9518011161846778,1971
binding,27,comment_prose,200,diff_name,202.0,0.9900332225913622,903
binding,27,comment_prose,200,distance_matched,202.0,0.977491961414791,311
binding,27,comment_prose,200,positive,202.0,0.981549815498155,271
binding,27,comment_prose,200,same_name_diff_binding,202.0,0.8340807174887892,446
binding,27,comment_prose,200,tracked_edge,202.0,1.0,40
binding,27,comment_prose,500,all_pairs,529.0,0.9461655662772981,1969
binding,27,comment_prose,500,diff_name,529.0,0.9844961240310077,903
binding,27,comment_prose,500,distance_matched,529.0,0.9676375404530745,309
binding,27,comment_prose,500,positive,529.0,0.9704797047970479,271
binding,27,comment_prose,500,same_name_diff_binding,529.0,0.8340807174887892,446
binding,27,comment_prose,500,tracked_edge,529.0,1.0,40
binding,27,comment_prose,1000,all_pairs,1009.0,0.9289340101522843,1970
binding,27,comment_prose,1000,diff_name,1009.0,0.982281284606866,903
binding,27,comment_prose,1000,distance_matched,1009.0,0.9612903225806452,310
binding,27,comment_prose,1000,positive,1009.0,0.974169741697417,271
binding,27,comment_prose,1000,same_name_diff_binding,1009.0,0.7645739910313901,446
binding,27,comment_prose,1000,tracked_edge,1009.0,1.0,40
binding,27,competing_update,0,all_pairs,0.0,0.9964485032978183,1971
binding,27,competing_update,0,diff_name,0.0,1.0,903
binding,27,competing_update,0,distance_matched,0.0,0.9967845659163987,311
binding,27,competing_update,0,positive,0.0,1.0,271
binding,27,competing_update,0,same_name_diff_binding,0.0,0.9865470852017937,446
binding,27,competing_update,0,tracked_edge,0.0,1.0,40
binding,27,competing_update,50,all_pairs,55.0,0.8904109589041096,1971
binding,27,competing_update,50,diff_name,55.0,0.9811738648947951,903
binding,27,competing_update,50,distance_matched,55.0,0.9710610932475884,311
binding,27,competing_update,50,positive,55.0,0.8906752411575563,311
binding,27,competing_update,50,same_name_diff_binding,55.0,0.6502242152466368,446
binding,27,competing_update,50,tracked_active,55.0,0.3,40
binding,27,competing_update,50,tracked_edge,55.0,0.0,40
binding,27,competing_update,100,all_pairs,103.0,0.8432267884322678,1971
binding,27,competing_update,100,diff_name,103.0,0.9169435215946844,903
binding,27,competing_update,100,distance_matched,103.0,0.932475884244373,311
binding,27,competing_update,100,positive,103.0,0.8520900321543409,311
binding,27,competing_update,100,same_name_diff_binding,103.0,0.625560538116592,446
binding,27,competing_update,100,tracked_active,103.0,0.825,40
binding,27,competing_update,100,tracked_edge,103.0,0.025,40
binding,27,competing_update,200,all_pairs,205.0,0.8583756345177666,1970
binding,27,competing_update,200,diff_name,205.0,0.9069767441860465,903
binding,27,competing_update,200,distance_matched,205.0,0.9580645161290322,310
binding,27,competing_update,200,positive,205.0,0.8263665594855305,311
binding,27,competing_update,200,same_name_diff_binding,205.0,0.7130044843049327,446
binding,27,competing_update,200,tracked_active,205.0,0.7,40
binding,27,competing_update,200,tracked_edge,205.0,0.1,40
binding,27,competing_update,500,all_pairs,505.0,0.8776649746192894,1970
binding,27,competing_update,500,diff_name,505.0,0.9756367663344407,903
